POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
SS,Adeiny Hechavarria,Adeiny,Hechavarria,Zzyzz Vowels,6' 0',195 lbs,R,R,49,Miami Marlins,FLA,2015,2015+,UnH,NA,73775,Iron,Iron Infusion - Unsung Heroes  SS Adeiny Hechavarria  MIA  2015,0,Y,5,100,90,66,33,57,107,142,130,86,59,93,108,80,90,60,23,43,107,9,5,Normal,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,93-95,3/4,Normal,1,7,NA,NA,NA,93,89,89,91,1,2,3,NA,NA,NA,121,NA,104,NA,NA,NA,149,NA,NA,121,NA,104,NA,NA,NA,74,34,73,91,2,1,5,5,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0.4,0.6,0.06,0,-0.3,-0,1.8,0,0,-0.3,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,1,1,0,1,0,2.08,-0.2,0,0,0,8.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2025-12-30 23:36:16.129973
SS,Adeiny Hechavarria,Adeiny,Hechavarria,Sacramento Athletics,6' 0',195 lbs,R,R,49,Miami Marlins,FLA,2015,2015+,UnH,NA,73775,Iron,Iron Infusion - Unsung Heroes  SS Adeiny Hechavarria  MIA  2015,0,Y,5,100,90,66,33,57,107,142,130,86,59,93,108,80,90,60,23,43,107,9,5,Normal,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,93-95,3/4,Normal,1,7,NA,NA,NA,93,89,89,91,1,2,3,NA,NA,NA,121,NA,104,NA,NA,NA,149,NA,NA,121,NA,104,NA,NA,NA,74,34,73,91,6,6,23,21,5,5,0,0,0,2,1,2,0,0,0,0,0,6,0,1.4,0.542,-0.06,1,-1.2,-0.1,3.65,0,1,-1.2,-0.5,-0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,24,18,5,1,6,0,4.14,-0,1.054,0,0,50,0,0,16,14,3,1,2,0,0,0,5,2,0,0,2025-12-30 23:36:16.129973
LF,Jason Heyward,Jason,Heyward,Poulsbo Vikings,6' 5',240 lbs,L,L,49,San Diego Padres,SDP,2025,2025,2025Live,NA,72666,Iron,MLB 2025 Live  RF Jason Heyward  SD,0,N,-1,63,54,69,68,62,76,54,63,68,66,61,75,55,65,70,69,63,77,52,22,Normal,Ex. Pull,Pull,1,21,1,61,1,1,21,1,61,1,1,21,1,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,EX FB,NA,3/4,Normal,3,NA,NA,NA,NA,28,36,57,18,78,87,72,77,NA,64,NA,NA,NA,99,70,88,77,NA,64,NA,NA,NA,99,70,88,46,34,74,59,12,6,20,17,6,4,1,0,1,1,5,2,0,0,1,0,0,1,1,3.9,1.009,0.07,3,1.6,0.3,3.15,0,0,1.6,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,6,19,1,18,0,1,0,2.77,0.7,1.102,0,0,61.2,0,0,13,13,1,1,0,0,1,0,1,1,0,0.1,2025-12-30 23:36:16.129973
1B,Jake Jones,Jake,Jones,Cup of Joe Unknowns PCK,6' 3',195 lbs,R,R,49,Boston Red Sox,BOS,1947,1946-1960,UnH,NA,70508,Iron,Unsung Heroes  1B Jake Jones  BOS  1947,0,N,-1,50,33,72,89,68,66,34,54,57,81,71,74,33,50,77,92,68,64,12,3,Flyball,Pull,Pull,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,OTT,Normal,1,2,NA,NA,NA,30,32,31,31,3,6,5,NA,NA,57,NA,NA,NA,NA,NA,NA,73,NA,57,NA,NA,NA,NA,NA,NA,49,41,60,46,1,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0,0,-0,0,-0.5,-0,4,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
RP,Craig Lefferts,Craig,Lefferts,Melmond Liches,6' 1',180 lbs,L,L,49,San Francisco Giants,SFG,1989,1980-1992,Snap,NA,75467,Iron,Theme Week - Snapshot  CL Craig Lefferts  SF  1989,0,N,-1,3,1,3,1,2,1,1,3,3,1,1,1,1,3,3,1,3,1,30,3,Normal,Normal,Spray,76,77,126,128,52,74,85,138,133,61,77,75,122,128,49,65,NA,NA,75,NA,NA,82,NA,NA,96,NA,NA,4,FB,89-91,3/4,Normal,47,89,NA,NA,NA,29,31,27,23,6,6,10,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,1,0,3,10,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.61,30,2,6,0,0,0.1,0,0.2,5.82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
CF,Bill North,Bill,North,Daphne Dragons,5' 11',185 lbs,S,R,49,Oakland Athletics,OAK,1973,1961-1979,UnH,PTMS,75917,Iron,PTMS 3  CF Bill North  OAK  1973,0,N,-1,92,111,61,29,91,72,133,100,66,69,95,68,105,90,60,8,90,74,68,82,Normal,Pull,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,21,NA,NA,NA,7,1,8,3,115,78,112,NA,NA,NA,NA,NA,NA,NA,129,NA,6,NA,NA,NA,NA,NA,NA,129,NA,106,101,102,107,16,5,27,26,8,4,2,0,2,6,4,1,0,0,0,0,0,6,0,5.8,0.949,0.41,5,1.9,0.5,4.04,2,0,1.9,0.5,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,5,21,0,21,0,0,0,3.71,0.8,1.048,0,0,51,0,0,13,13,1,1,6,4,3,3,0,0,0,0.2,2025-12-30 23:36:16.129973
SS,Jose Ramirez,Jose,Ramirez,Poulsbo Vikings,5' 9',190 lbs,S,R,49,Cleveland,CLE,2014,2005-2014,RS,NA,75838,Iron,Iron Infusion 3 - Rookie Sensation  SS Jose Ramirez  CLE  2014,0,N,-1,106,84,68,35,60,122,90,105,66,10,60,111,82,107,69,41,60,127,100,62,Normal,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,94-96,3/4,Normal,1,24,NA,NA,NA,93,94,68,92,8,6,5,NA,NA,NA,112,92,92,NA,NA,NA,138,NA,NA,112,92,92,NA,NA,NA,87,69,89,96,10,4,24,22,3,2,1,0,0,3,1,1,0,0,1,0,0,2,0,0.8,0.356,0.3,0,-3.1,-0.2,3,0,0,-3.1,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,25,9,15,1,5,0,5.14,-0.4,0.886,0,0,42,0,0,7,7,1,0,6,2,2,1,2,0,0,0,2025-12-30 23:36:16.129973
2B,Jose Ramirez,Jose,Ramirez,Toronto Wallabys,5' 9',190 lbs,S,R,49,Cleveland,CLE,2014,2005-2014,RS,NA,75838,Iron,Iron Infusion 3 - Rookie Sensation  SS Jose Ramirez  CLE  2014,0,Y,5,115,92,74,39,66,133,98,114,72,12,66,121,90,117,76,45,66,138,100,62,Normal,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,94-96,3/4,Normal,1,24,NA,NA,NA,93,94,68,92,8,6,5,NA,NA,NA,122,100,100,NA,NA,NA,149,NA,NA,122,100,100,NA,NA,NA,87,69,89,96,5,5,23,22,6,4,2,0,0,0,2,1,0,0,0,0,0,2,0,2.7,0.668,-0.11,2,-0.4,-0,3.17,1,0,-0.4,0.2,-0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,35,22,10,3,4,0,6.31,-1.2,0.944,0,0,45.2,0,0,27,22,4,2,1,0,2,1,2,0,0,0,2025-12-30 23:36:16.129973
RP,Fernando Rodney,Fernando,Rodney,DS Niners,5' 11',230 lbs,R,R,49,Detroit Tigers,DET,2005,2005-2014,UnH,VB,74839,Iron,Variant Booster  RP Fernando Rodney  DET  2005,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,25,39,Normal,Spray,Spray,100,82,63,76,85,81,71,59,73,70,116,97,67,78,107,107,126,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,3,FB,94-96,3/4,Normal,13,51,NA,NA,NA,27,20,23,23,6,4,5,54,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,1,1,1,2.1,10,9,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,3,3,1.83,37,4,0,0,0,-0.1,0.1,0,5.12,1,3,0,1,1,0,0,1,0,3.86,0,1.041,0,0,2.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
SP,Marlin Stuart,Marlin,Stuart,Cup of Joe Unknowns PCK,6' 2',185 lbs,L,R,49,Detroit Tigers,DET,1951,1946-1960,Snap,NA,70765,Iron,Tim Wakefield Mission - Snapshot  SP Marlin Stuart  DET  1951,0,N,-1,3,1,4,2,2,1,1,3,3,1,3,1,2,4,5,3,2,2,25,52,Normal,Pull,Spray,59,76,44,73,78,53,71,40,73,71,64,85,48,73,91,57,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,3,NEU,88-90,3/4,Normal,60,111,NA,NA,NA,25,20,23,23,1,2,9,52,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,16,5,6,26,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,1,0,4.2,23,20,5,0,0,1,3,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0.37,78,5,4,0,0,0.1,-0,-0,4.3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
C,Dick Wallace,Dick,Wallace,Manchester Blue Moon,5' 10',175 lbs,R,R,49,St. Louis Giants,SLG,1920,2025,NeL,NA,73017,Iron,Negro League Star 2  C Dick Wallace  SLG  1920,0,Y,5,85,87,93,12,131,83,95,97,105,18,141,96,86,83,90,11,128,81,110,97,Groundball,Pull,Pull,40,44,49,57,38,36,38,46,53,31,43,51,52,61,47,44,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,2,EX FB,85-87,3/4,Normal,53,58,55,55,55,59,68,66,61,7,5,2,125,53,NA,69,66,54,NA,NA,NA,125,53,NA,69,66,54,NA,NA,NA,38,50,77,59,6,3,18,14,3,2,1,0,0,2,1,3,0,0,1,0,0,2,0,1.8,0.639,-0.19,1,-0.4,-0,4.89,0,0,-0.4,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,28,1,27,0,0,0,8.04,-0.2,0,3,1,31.1,1,16,0,0,2,1,0,0,0,0,0,0,-0.4,0,2025-12-30 23:36:16.129973
C,Dick Wallace,Dick,Wallace,Cup of Joe Unknowns PCK,5' 10',175 lbs,R,R,49,St. Louis Giants,SLG,1920,2025,NeL,NA,73017,Iron,Negro League Star 2  C Dick Wallace  SLG  1920,0,N,-1,78,80,85,10,120,76,87,89,96,16,130,88,79,76,82,9,118,74,110,97,Groundball,Pull,Pull,36,40,44,53,34,32,34,42,48,28,39,47,47,56,43,44,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,2,EX FB,85-87,3/4,Normal,53,58,55,55,55,59,68,66,61,7,5,2,116,48,NA,63,61,49,NA,NA,NA,116,48,NA,63,61,49,NA,NA,NA,38,50,77,59,4,3,14,12,5,2,3,0,0,1,2,2,0,0,0,0,0,3,0,4.3,1.167,0.48,3,2.1,0.3,3.79,0,0,2.1,0,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,17,4,13,0,0,0,5.28,0.4,1.063,2,2,29,0,10,2,2,1,1,0,0,1,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
1B,Ty Wigginton,Ty,Wigginton,Castroville Mashers - DCFC,6' 0',225 lbs,R,R,49,Baltimore Orioles,BAL,2010,2005-2014,AS,NA,74571,Iron,All Star OnStream Builds - Historical All-Star  1B Ty Wigginton  BAL  2010,283,Y,5,69,55,96,93,83,85,55,73,141,76,105,96,55,68,85,101,79,84,14,1,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,3,NA,NA,NA,53,35,46,40,50,47,36,NA,NA,73,42,31,NA,56,NA,NA,99,NA,73,42,31,NA,56,NA,NA,14,3,6,32,8,5,22,14,7,5,1,0,1,4,6,6,0,0,0,2,0,3,0,8,1.377,0.02,6,4.1,0.4,4.41,0,0,4.1,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,16,9,4,3,1,0,2.37,-1.3,0.797,0,0,49.1,0,0,12,10,2,0,0,0,1,1,1,0,0,0,2025-12-30 23:36:16.129973
SP,Jim Abbott,Jim,Abbott,Randy Savages F2P,6' 3',210 lbs,L,L,48,Chicago White Sox,CHW,1995,1993-2004,UnH,NA,74100,Iron,Iron Infusion 3 - Unsung Heroes  SP Jim Abbott  CWS  1995,0,Y,5,4,1,4,1,3,1,1,4,4,1,3,1,1,4,4,1,4,1,28,33,Normal,Normal,Spray,45,113,99,87,126,37,114,103,84,130,49,112,98,87,125,49,54,53,NA,NA,NA,NA,52,NA,NA,NA,NA,4,NEU,88-90,3/4,Normal,76,45,NA,NA,NA,29,47,33,23,3,6,4,87,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,0,0,0,3.2,16,15,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.31,60,5,4,0,0,0.1,0.1,0.2,4.82,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
SP,Jim Abbott,Jim,Abbott,Oxford Luvtrons,6' 3',210 lbs,L,L,48,Chicago White Sox,CHW,1995,1993-2004,UnH,NA,74100,Iron,Iron Infusion 3 - Unsung Heroes  SP Jim Abbott  CWS  1995,0,Y,5,4,1,4,1,3,1,1,4,4,1,3,1,1,4,4,1,4,1,28,33,Normal,Normal,Spray,45,113,99,87,126,37,114,103,84,130,49,112,98,87,125,49,54,53,NA,NA,NA,NA,52,NA,NA,NA,NA,4,NEU,88-90,3/4,Normal,76,45,NA,NA,NA,29,47,33,23,3,6,4,87,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,1,0,0,0,19.2,76,71,11,3,0,1,7,7,4,1,11,0,1,0,0,0,0,2,1,1,1,0.95,280,20,26,2,0,-0.1,0.4,0.4,4.46,1,3,0,1,1,0,0,0,0,0.46,-0.2,1.041,2,0,19.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
SP,Jim Abbott,Jim,Abbott,Laramie Blue Stars,6' 3',210 lbs,L,L,48,Chicago White Sox,CHW,1995,1993-2004,UnH,NA,74100,Iron,Iron Infusion 3 - Unsung Heroes  SP Jim Abbott  CWS  1995,0,N,-1,3,1,3,1,2,1,1,3,3,1,2,1,1,3,3,1,3,1,28,33,Normal,Normal,Spray,41,104,91,80,116,33,105,94,77,119,44,103,90,80,115,49,54,53,NA,NA,NA,NA,52,NA,NA,NA,NA,4,NEU,88-90,3/4,Normal,76,45,NA,NA,NA,29,47,33,23,3,6,4,80,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,0,0,0,0,11.2,49,47,12,1,0,0,3,3,1,0,10,1,0,0,0,0,0,1,0,0,0,1.18,169,7,16,0,0,0.3,0.6,0.5,2.99,1,2,2,1,1,0,0,0,0,0.77,-0.2,1.041,0,0,11.2,0,0,2,1,0,0,0,0,0,0,0,0,0.3,0,2025-12-30 23:36:16.129973
SP,Jim Abbott,Jim,Abbott,Frankfurt Hot Dogs,6' 3',210 lbs,L,L,48,Chicago White Sox,CHW,1995,1993-2004,UnH,NA,74100,Iron,Iron Infusion 3 - Unsung Heroes  SP Jim Abbott  CWS  1995,0,N,-1,3,1,3,1,2,1,1,3,3,1,2,1,1,3,3,1,3,1,28,33,Normal,Normal,Spray,41,104,91,80,116,33,105,94,77,119,44,103,90,80,115,49,54,53,NA,NA,NA,NA,52,NA,NA,NA,NA,4,NEU,88-90,3/4,Normal,76,45,NA,NA,NA,29,47,33,23,3,6,4,80,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,4.2,24,22,9,0,0,0,5,2,2,0,2,0,0,0,0,0,0,2,0,0,0,1.39,98,8,2,0,0,-0.4,0.1,-0.2,5.79,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:36:16.129973
SP,Jim Abbott,Jim,Abbott,Sacramento Athletics,6' 3',210 lbs,L,L,48,Chicago White Sox,CHW,1995,1993-2004,UnH,NA,74100,Iron,Iron Infusion 3 - Unsung Heroes  SP Jim Abbott  CWS  1995,0,Y,5,4,1,4,1,3,1,1,4,4,1,3,1,1,4,4,1,4,1,28,33,Normal,Normal,Spray,45,113,99,87,126,37,114,103,84,130,49,112,98,87,125,49,54,53,NA,NA,NA,NA,52,NA,NA,NA,NA,4,NEU,88-90,3/4,Normal,76,45,NA,NA,NA,29,47,33,23,3,6,4,87,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,1,0,0,0,11,49,43,8,1,0,4,9,9,6,1,10,0,0,0,0,0,0,3,0,0,0,1.04,190,12,8,0,0,-0.5,-0.2,-0.2,4.41,1,2,2,1,0,1,0,0,0,0.82,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
SP,Dave DeBusschere,Dave,DeBusschere,Las Oakramento Nomads,6' 6',225 lbs,R,R,48,Chicago White Sox,CHW,1963,1961-1979,RS,NA,68370,Iron,Sports Equinox: Basketball - Rookie Sensation  SP Dave DeBusschere  CWS  1963,0,Y,5,4,1,4,1,4,1,1,4,4,1,4,1,1,4,4,1,4,1,25,57,Normal,Spray,Pull,68,100,84,116,93,58,118,76,113,121,77,92,93,118,80,64,101,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,3,FB,89-91,OTT,Normal,62,59,NA,NA,NA,27,20,23,23,4,5,1,60,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,14,5,6,23,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,6,3,2,0,0,0,36,151,133,22,5,1,2,15,13,12,0,27,2,1,3,3,0,0,1,0,0,0,1.1,540,26,52,1,0,-0.1,1,0.8,4.14,1,6,6,5,2,2,1,0,0,1,-0,1.041,1,0,36,0,0,1,1,0,0,1,1,1,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
SP,Dave DeBusschere,Dave,DeBusschere,Randy Savages F2P,6' 6',225 lbs,R,R,48,Chicago White Sox,CHW,1963,1961-1979,RS,NA,68370,Iron,Sports Equinox: Basketball - Rookie Sensation  SP Dave DeBusschere  CWS  1963,0,Y,5,4,1,4,1,4,1,1,4,4,1,4,1,1,4,4,1,4,1,25,57,Normal,Spray,Pull,68,100,84,116,93,58,118,76,113,121,77,92,93,118,80,64,101,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,3,FB,89-91,OTT,Normal,62,59,NA,NA,NA,27,20,23,23,4,5,1,60,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,14,5,6,23,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,1,0,0,0,0,5.2,24,22,4,0,1,0,1,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0.92,86,4,5,0,0,0.1,0.3,0.3,2.23,1,1,1,1,1,0,0,0,0,1.59,0.1,1.041,0,0,5.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
SP,Dave DeBusschere,Dave,DeBusschere,Chargn Bison - HotL,6' 6',225 lbs,R,R,48,Chicago White Sox,CHW,1963,1961-1979,RS,NA,68370,Iron,Sports Equinox: Basketball - Rookie Sensation  SP Dave DeBusschere  CWS  1963,0,Y,5,4,1,4,1,4,1,1,4,4,1,4,1,1,4,4,1,4,1,25,57,Normal,Spray,Pull,68,100,84,116,93,58,118,76,113,121,77,92,93,118,80,64,101,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,3,FB,89-91,OTT,Normal,62,59,NA,NA,NA,27,20,23,23,4,5,1,60,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,14,5,6,23,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,6.1,27,25,4,2,0,1,5,5,1,0,6,0,0,1,0,0,0,0,0,0,0,0.87,92,5,8,0,0,-0.1,0.1,-0.1,3.07,1,1,1,2,1,1,0,0,0,2.84,0.3,0,0,0,6.1,0,0,1,1,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:36:16.129973
SP,Dave DeBusschere,Dave,DeBusschere,Laramie Blue Stars,6' 6',225 lbs,R,R,48,Chicago White Sox,CHW,1963,1961-1979,RS,NA,68370,Iron,Sports Equinox: Basketball - Rookie Sensation  SP Dave DeBusschere  CWS  1963,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,25,57,Normal,Spray,Pull,62,92,77,107,85,53,108,69,104,111,70,85,85,109,73,64,101,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,3,FB,89-91,OTT,Normal,62,59,NA,NA,NA,27,20,23,23,4,5,1,55,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,14,5,6,23,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,0,1,0,2,2,1,8.2,34,28,3,2,0,0,2,2,3,0,10,0,1,2,0,1,0,0,0,4,2,1.41,133,6,10,0,0,-0.1,0.4,0.3,2.65,1,6,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:36:16.129973
