POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
LF,Roberto Kelly,Roberto,Kelly,Fargo-Moorhead Packhawks PCK,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,Y,5,97,119,72,78,78,77,163,128,76,82,74,92,108,87,72,77,80,72,59,47,Normal,Pull,Pull,1,4,1,1,6,1,4,1,1,6,1,4,1,1,6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,99,64,88,NA,NA,NA,NA,NA,NA,99,64,88,81,88,98,82,8,6,31,28,6,5,1,0,0,1,4,3,1,0,0,0,0,3,1,1.9,0.54,-0.12,1,-2.1,-0.1,3.06,0,0,-2.1,0,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,15,0,15,0,0,0,2.35,0.2,1.05,0,0,57.1,0,0,12,12,4,3,0,0,1,0,1,0,0,0,2026-01-01 17:09:44.725086
LF,Roberto Kelly,Roberto,Kelly,Oh Oops TBD,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,2,2,8,8,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0.5,0.5,0.07,0,-0.6,-0.1,3.88,0,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,3,0,3,0,0,0,1.5,-0.1,1.05,0,0,18,0,0,3,3,0,0,0,0,1,0,2,0,0,-0.1,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Chargn Bison - HotL,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,Y,5,97,119,72,78,78,77,163,128,76,82,74,92,108,87,72,77,80,72,59,47,Normal,Pull,Pull,1,4,1,1,6,1,4,1,1,6,1,4,1,1,6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,99,64,88,NA,NA,NA,NA,NA,NA,99,64,88,81,88,98,82,22,22,120,105,47,33,7,2,5,36,37,11,0,1,0,3,0,6,4,37,1.187,0.91,33,18.6,2.2,3.67,6,0,18.6,1.3,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,22,54,1,51,2,1,0,2.42,2.1,1.082,0,0,193.2,0,0,38,35,6,6,11,6,8,4,3,0,0,-0.8,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Charlotte Hellcats Too,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,Y,5,97,119,72,78,78,77,163,128,76,82,74,92,108,87,72,77,80,72,59,47,Normal,Pull,Pull,1,4,1,1,6,1,4,1,1,6,1,4,1,1,6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,99,64,88,NA,NA,NA,NA,NA,NA,99,64,88,81,88,98,82,16,15,65,61,16,11,2,0,3,9,9,4,0,0,0,0,0,14,1,8.2,0.75,0.59,8,0.7,0.4,3.66,3,1,0.7,0.2,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,15,34,2,32,0,0,0,2.27,0,0.993,0,0,135,0,0,23,22,5,5,5,3,4,2,4,0,0,0.7,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Castroville Mashers - DCFC,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,Y,5,97,119,72,78,78,77,163,128,76,82,74,92,108,87,72,77,80,72,59,47,Normal,Pull,Pull,1,4,1,1,6,1,4,1,1,6,1,4,1,1,6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,99,64,88,NA,NA,NA,NA,NA,NA,99,64,88,81,88,98,82,9,4,20,17,4,2,2,0,0,0,1,3,0,0,0,0,0,3,0,2.4,0.703,0.01,2,0.1,-0.1,3.5,0,0,0.1,0,-1.2,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,9,0,9,0,0,0,2.13,0.5,1.036,0,0,38,0,0,7,7,0,0,2,1,1,1,1,0,0,-0.6,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Oxford Luvtrons,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,10,10,39,36,11,8,1,2,0,1,7,3,0,0,0,0,0,6,2,5.2,0.803,-0.08,6,1.2,0.2,3.69,3,1,1.2,0.2,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,14,0,14,0,0,0,2.8,0.1,1.037,0,0,45,0,0,12,11,2,2,1,1,2,0,1,0,0,-0.1,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Burlington Bees,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,Y,5,97,119,72,78,78,77,163,128,76,82,74,92,108,87,72,77,80,72,59,47,Normal,Pull,Pull,1,4,1,1,6,1,4,1,1,6,1,4,1,1,6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,99,64,88,NA,NA,NA,NA,NA,NA,99,64,88,81,88,98,82,9,8,39,33,8,4,2,0,2,7,5,5,0,1,0,0,0,7,0,6.5,0.844,0.15,6,1.8,0.4,3.77,1,0,1.8,0.2,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,8,29,2,26,1,0,0,3.36,0.3,0.978,0,0,75,0,0,14,14,9,7,1,1,6,4,1,0,0,-0,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Faybik Narwhals,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,2,2,8,7,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,0.929,0.12,1,0.7,0.1,2.38,0,1,0.7,-0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,5,0,5,0,0,0,2.65,0.3,1.036,0,0,17,0,0,4,4,0,0,1,1,0,0,0,0,0,0,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Lexington Minutemen,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,3,2,8,7,2,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.661,-0.05,1,-0,0,2.62,1,0,-0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,4,0,4,0,0,0,2,0,1.036,0,0,18,0,0,4,4,0,0,0,0,1,0,0,0,0,-0,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Dewey Decimal PCK,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,6,3,17,16,2,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0.5,0.301,-0.08,0,-2.3,-0.1,3.94,1,0,-2.3,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,11,0,11,0,0,0,3,0.7,1.049,0,0,33,0,0,9,9,1,1,0,0,0,0,2,1,0,-0.1,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,London Clash,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,4,2,11,11,5,3,1,0,1,2,1,0,0,0,0,0,0,1,0,4.1,1.273,0.23,3,2.1,0.1,3.55,0,0,2.1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,1,0,0,0,3,-0,0.961,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Greenisland Blue Jays,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,9,6,23,22,2,2,0,0,0,1,0,0,0,0,0,1,0,3,1,0.1,0.178,-0.33,-1,-4.5,-0.3,3.22,1,0,-4.5,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,18,0,17,1,0,0,2.59,0.5,1.036,0,0,59,0,0,13,13,3,3,1,1,2,0,4,0,0,0.2,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Toronto Terns PCK,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,10,10,41,37,6,6,0,0,0,4,5,3,0,0,0,1,0,3,3,0.9,0.382,-0.22,0,-4.4,-0.3,3.73,0,1,-4.4,-0.6,0.5,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,19,0,19,0,0,0,1.97,0.5,1.039,0,0,87,0,0,13,13,6,6,1,0,2,0,2,0,0,0,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Billings Mustangs,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0,0,-0.18,0,-1.3,-0.2,3.6,0,1,-1.3,-0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,2,0,2,0,0,0,2.25,0.1,1.036,0,0,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Vegas Sevens - HotL,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,2,2,6,6,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.833,-0.1,0,0.1,0,4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,4,0,4,0,0,0,2.25,0,1.036,0,0,16,0,0,4,4,0,0,0,0,1,0,0,0,0,0,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Burlington Bees,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,3,3,13,11,2,2,0,0,0,0,3,2,0,0,0,0,0,3,0,0.9,0.49,-0.02,0,-0.7,-0,3.62,1,0,-0.7,0.2,-0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Santa Clarita Sharks,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,Y,5,97,119,72,78,78,77,163,128,76,82,74,92,108,87,72,77,80,72,59,47,Normal,Pull,Pull,1,4,1,1,6,1,4,1,1,6,1,4,1,1,6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,99,64,88,NA,NA,NA,NA,NA,NA,99,64,88,81,88,98,82,2,2,7,7,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.9,0.714,0.07,0,-0,0,2.43,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,0,2,0,0,0,1.06,0,1.05,0,0,17,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2026-01-01 17:09:44.725086
CF,Roberto Kelly,Roberto,Kelly,Minnesota Charlatans,6' 2',190 lbs,R,R,49,New York Yankees,NYY,1989,1980-1992,RS,CS,75492,Iron,Clubhouse - Rookie Sensation  CF Roberto Kelly  NYY  1989,0,N,-1,89,109,66,71,71,70,150,118,69,75,68,84,99,80,66,70,73,66,59,47,Normal,Pull,Pull,1,3,1,1,5,1,3,1,1,5,1,3,1,1,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,11,NA,NA,NA,2,1,7,2,72,86,71,NA,NA,NA,NA,NA,NA,91,59,81,NA,NA,NA,NA,NA,NA,91,59,81,81,88,98,82,4,4,18,17,6,5,0,0,1,4,1,1,0,0,0,0,0,0,1,3.1,0.918,0.29,3,1.3,0.2,3.11,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,9,0,9,0,0,0,2.25,0.3,1.041,0,0,36,0,0,7,7,2,2,0,0,1,0,1,0,0,-0.1,2026-01-01 17:09:44.725086
SP,Jimmy Key,Jimmy,Key,Oh Oops TBD,6' 1',190 lbs,R,L,49,Baltimore Orioles,BAL,1997,1993-2004,UnH,CS,74828,Iron,Clubhouse - Unsung Heroes  SP Jimmy Key  BAL  1997,0,Y,5,4,1,4,1,4,1,1,4,4,1,4,1,1,4,4,1,4,1,26,12,Normal,Normal,Normal,74,91,76,111,81,72,95,69,116,85,76,90,78,108,81,59,80,97,59,NA,NA,NA,NA,NA,NA,NA,NA,4,NEU,88-90,3/4,Normal,78,54,NA,NA,NA,35,32,32,30,4,9,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,5,6,22,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,9,33,28,5,1,0,0,2,2,4,0,4,0,0,1,0,0,0,2,0,0,0,1,130,8,11,2,0,0.2,0.2,0.5,5.64,1,1,1,0,0,0,0,0,0,0,-0.3,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
RP,Jimmy Key,Jimmy,Key,Georgia (Tech) On My Mind,6' 1',190 lbs,R,L,49,Baltimore Orioles,BAL,1997,1993-2004,UnH,CS,74828,Iron,Clubhouse - Unsung Heroes  SP Jimmy Key  BAL  1997,0,N,-1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,3,1,3,1,26,12,Normal,Normal,Normal,68,83,69,102,74,66,87,63,107,78,69,82,71,100,74,59,80,97,59,NA,NA,NA,NA,NA,NA,NA,NA,4,NEU,88-90,3/4,Normal,78,54,NA,NA,NA,35,32,32,30,4,9,10,77,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,14,5,6,22,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,10,0,4,2,0,6,4,24.2,104,91,14,4,0,3,13,11,11,6,9,1,0,1,2,0,0,4,9,5,4,1.8,321,30,30,0,0,-0.5,0.1,0.2,5.94,1,9,0,5,5,0,0,0,0,1.82,0.2,1.093,0,0,24.2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2026-01-01 17:09:44.725086
SP,Jimmy Key,Jimmy,Key,Roaming Rascals BFF,6' 1',190 lbs,R,L,49,Baltimore Orioles,BAL,1997,1993-2004,UnH,CS,74828,Iron,Clubhouse - Unsung Heroes  SP Jimmy Key  BAL  1997,0,Y,5,4,1,4,1,4,1,1,4,4,1,4,1,1,4,4,1,4,1,26,12,Normal,Normal,Normal,74,91,76,111,81,72,95,69,116,85,76,90,78,108,81,59,80,97,59,NA,NA,NA,NA,NA,NA,NA,NA,4,NEU,88-90,3/4,Normal,78,54,NA,NA,NA,35,32,32,30,4,9,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,5,6,22,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,4.1,16,15,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,2,2,0.42,57,8,3,0,0,-0,0.1,0.2,5.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:44.725086
SP,Jimmy Key,Jimmy,Key,Burlington Bees,6' 1',190 lbs,R,L,49,Baltimore Orioles,BAL,1997,1993-2004,UnH,CS,74828,Iron,Clubhouse - Unsung Heroes  SP Jimmy Key  BAL  1997,0,Y,5,4,1,4,1,4,1,1,4,4,1,4,1,1,4,4,1,4,1,26,12,Normal,Normal,Normal,74,91,76,111,81,72,95,69,116,85,76,90,78,108,81,59,80,97,59,NA,NA,NA,NA,NA,NA,NA,NA,4,NEU,88-90,3/4,Normal,78,54,NA,NA,NA,35,32,32,30,4,9,10,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,14,5,6,22,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,1,2,0,0,0,18,77,66,7,4,0,3,12,8,9,0,7,1,0,1,0,0,0,2,0,0,0,0.72,276,20,25,2,0,-0.3,-0.1,0,6.07,1,3,3,2,1,1,0,0,0,1,-0.2,1.093,2,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0.1,0,2026-01-01 17:09:44.725086
